gene_names,state,pvalue,effect
TIMM13,3,0.933851668141014,0.135890744578429
SLBP,3,0.949263995062787,0.0865033188747991
C9orf78,3,0.938805693295712,-0.148778449424937
DNPH1,3,0.387818562889827,0.297778455177971
SDHB,3,0.999993470488408,0.00870165664979949
PYURF,3,0.1538740582673,0.413761781873639
ZNHIT3,3,0.513226550594776,0.315070606869302
MAEA,3,0.599796134270959,-0.364574721447071
PRAF2,3,0.610918987437585,0.228887634042032
POLR3H,3,0.997834672237375,0.0578603122798422
PTGES2,3,0.771790449374982,0.1935949394097
POLR2J,3,0.0803796825994636,0.747984309972755
NGLY1,3,0.655318108932109,-0.411659804444982
CHCHD1,3,0.375640679529386,0.368555095694916
SNRPC,3,0.98786588948732,-0.0613021116488427
ATP5C1,3,0.994528192971834,-0.0956852587602535
ETFB,3,0.270895849003391,0.467992711161747
BCAN,3,0.134685468538597,1.46750682802561
PPP1R11,3,0.990283750598889,0.0879635506705407
PMM1,3,0.958199216757893,0.108418179384069
ISG15,3,0.950169762650751,0.0913437880294846
CKMT1A,3,1,-1.73481788269659e-15
UBXN1,3,0.171303578279167,-0.464192045527755
MRPS23,3,0.943237122882769,0.0991196649660891
FAM32A,3,0.687378308950881,-0.228991019347114
ILF2,3,0.523683262150167,0.343123536554293
LSM1,3,0.999766597494585,-0.0211697831378346
PFDN6,3,0.99299052946109,-0.050751034726001
TXN2,3,0.771621013906984,0.284297768920001
PUF60,3,0.999979238813903,-0.0099402487758864
NDUFC1,3,0.979624561346333,0.147472206948778
USP5,3,0.626610734298731,0.25330742284757
FGF14,3,0.482626781740968,0.875951689960876
PSMC5,3,0.582427197350974,0.362966649560446
DNAJB9,3,0.725279373778615,-0.216487836120242
PRMT1,3,0.293516166703812,0.483707397581189
WBP5,3,0.960649399385133,0.11522251462714
HSPBP1,3,0.953309957150347,0.0960349020502138
ZCRB1,3,0.850574725231326,0.283196527115202
FAM192A,3,0.763374779175741,0.200969916135081
TUSC2,3,0.814567812238421,0.127779523423127
ISOC2,3,0.510551933702677,0.300535330547125
PRDX3,3,0.997823578807952,-0.0401772002068957
NDUFB3,3,0.824178519961827,-0.276763757046609
FNDC4,3,0.348877254936576,0.271537606628672
MANBAL,3,0.800959031323941,0.150028875029111
HLA-C,3,0.808288816806013,0.307211911313143
TWISTNB,3,0.964398923299348,0.0748723803344806
MRPL40,3,0.94694858216229,0.0683514087221146
GLRX2,3,0.403422369621402,0.255093111348322
DHPS,3,0.987130934529021,-0.0787281877498481
SNRPE,3,0.97522980705743,-0.0774601867603418
POLE4,3,0.999959629181852,-0.0059271857551554
C12orf10,3,0.983736380495061,-0.0428283404709126
TTC9C,3,0.971838103147719,-0.123394581047027
ANAPC15,3,0.362571597636383,-0.184839840785222
HMGN1,3,0.996974228183696,0.0660048559652985
PA2G4,3,0.439232578431833,0.220307342518942
RMND5B,3,0.0312929888097849,-0.62682119105476
AFG3L2,3,0.998184308119205,0.0639638278764042
DDX54,3,0.692521357334944,-0.198508569083906
GRHPR,3,0.995001026958287,-0.0847888254577456
TGFBR3L,3,0.547883547335925,-0.121214882345309
TMEM258,3,0.999313079374558,-0.0271494263485342
UROD,3,0.822347819996391,-0.195705839258203
PSMG3,3,0.716515624897943,0.111239173286222
TIMM17B,3,0.0954233064395573,0.433539405438489
DPM2,3,0.999879117173567,-0.0105509954663434
FUNDC1,3,0.60363949939299,-0.300159803581739
CBR1,3,0.0252100874462851,0.95651129484475
HSPB11,3,0.997006902959678,-0.0496946674515253
GTF3C6,3,0.804020528180297,0.310796829596095
MALSU1,3,0.920983631585215,-0.194013655624096
PIGC,3,0.481031832817372,-0.53710189136532
BLVRB,3,0.992740099203698,0.0607772294048247
APOA1BP,3,0.787996179624093,0.232948803761463
TUBG1,3,0.991461721578241,0.0601782603438626
SSBP1,3,0.978089410406312,-0.123360365608939
MCMDC2,3,0.0971301103292359,0.503908180122512
CYTH2,3,0.562219173503245,0.310682801068546
FAHD1,3,0.744976885989345,-0.138045077398718
GLOD4,3,0.785959603310951,-0.161218004130924
MRPL54,3,0.480437802108309,0.288291482257106
UQCC3,3,0.99850966353823,-0.0348457792864976
TBCC,3,0.994985380006865,0.0345532928457467
MRPS33,3,0.99994105664108,0.0137190682789108
NABP2,3,0.999999999969421,9.33056510434016e-05
PEPD,3,0.944677613944629,-0.159687482172022
FLYWCH2,3,0.998472315159529,0.0375178935374331
HLA-DRB1,3,0.967738118754039,0.0619470432886366
CDKN2AIPNL,3,0.925183785345681,0.0457370753827672
RAB33A,3,0.901154868319971,0.0419449598021022
PIGP,3,0.992292641279049,0.0563736678269132
KARS,3,0.292500966542452,0.494018910493858
TMEM60,3,0.941253070243599,-0.0820416583843203
PTRHD1,3,0.999470403452423,0.0127778165386714
FAM229B,3,0.983442392540991,0.0936232589778488
TSTD2,3,0.967242442306232,-0.129093882245022
C20orf24,3,0.608934251779393,-0.176805225546892
MRPS18B,3,0.99884236984277,0.0287995412938386
MRPL21,3,0.789499835610004,0.146255131725842
RHBDL2,3,0.82718802253452,0.183909401004977
EXOSC4,3,0.135469610475202,0.405390867097171
TMEM199,3,0.999999988343818,0.000728653542800883
ANKRD34A,3,0.473121458610664,-0.200547013601419
MTX1,3,0.994389666727059,-0.05141144049175
TMEM11,3,0.976837955003857,-0.066174375077559
FAM120AOS,3,0.589940984798346,-0.47118392367401
ZNF622,3,0.999858567323697,-0.00785486138616197
VIMP,3,0.999463306502892,0.0387180284449736
HDHD2,3,0.975306709464298,0.104952044455746
TSFM,3,0.869103591584963,-0.110256680647138
ZNF766,3,0.263321747448695,-0.503825997315326
NUDT16,3,0.970644216086145,0.0694866213821444
KRT17,3,0.983854891748662,0.0186334832961528
FH,3,0.676429804694978,0.15632599025165
MIEF1,3,0.46152859838378,-0.255923073043927
C14orf119,3,0.941395039086807,0.0898229950830313
JOSD2,3,0.163769803464787,-0.472504444633701
OCIAD2,3,0.102761405505362,-0.159616835619127
CIB1,3,0.990208527886202,0.0929936600152226
RHEBL1,3,1,-1.08636762662048e-15
RUVBL2,3,0.183226967208714,-0.44422090627745
TXNDC9,3,0.979553181207901,0.0432414190376079
TMEM126A,3,0.867763931664942,-0.152136182488672
POLE3,3,0.490330544321832,0.085840847967094
TMEM179B,3,0.999958127069496,0.0142528634533147
CCDC43,3,0.493086498134059,-0.204585975481854
MRPL47,3,0.74761946141229,-0.146760371180963
NTHL1,3,0.160934576137152,0.291275325774918
UTP11L,3,0.781667305083481,0.119137931737282
MRPL23,3,0.990535132626926,0.0377610211503844
IFI27L2,3,0.134291257130065,0.761445741058433
SCO2,3,0.999968718022934,-0.003140214408784
SEC61G,3,0.148411250475992,0.405648231642191
OGG1,3,0.999981362950903,-0.00840745959366557
C1orf50,3,0.997511267167939,-0.0252341437617304
COQ7,3,0.757438769565044,-0.23720795305188
CALM2,3,0.593834231530515,-0.059770874641992
KHDRBS2,3,0.0178147062444363,0.725220395734293
CHCHD7,3,0.99986269876149,0.0111045621618235
BAX,3,0.960447860516201,0.0891960742818726
C16orf91,3,0.998645528378291,0.0369178485149576
MRPL46,3,0.531408131891841,0.236469261066525
SDHAF1,3,0.706664334280887,0.139313041716809
GYG1,3,0.997824852094703,0.0533284172349343
WFDC1,3,0.179697857484111,-0.417504740611125
IFT27,3,0.365107976400803,-0.444134423491762
DPAGT1,3,0.357740163557518,0.289225179972354
TSR1,3,0.719996607831185,0.207289636735294
GRM5,3,0.960149128970116,-0.158941429401322
PBDC1,3,0.999954866267138,0.00782050399382281
ZNHIT2,3,0.99999974748515,-0.000834687968157923
YIPF1,3,0.996866804530188,-0.0545532420004312
DUSP28,3,1,-3.09779129785556e-15
LRP1B,3,1.94820826138198e-11,-29.1589064878618
BMX,3,0.725699720290557,0.135624061676164
AIMP2,3,0.82168885901705,0.19468527985463
MTIF2,3,0.587959212680308,-0.307973331214717
PSMG1,3,0.832805335947314,0.0917616473114724
HHLA3,3,0.858976871242172,0.144285383260793
USHBP1,3,0.953008322230436,-0.0587309551641003
RPA3,3,0.974075479395095,-0.0821081291316597
CAV3,3,0.92075062457659,0.0831302598378974
SURF2,3,0.312431923852256,0.158691455666074
C9orf116,3,0.998969768922149,-0.0121085812282461
MORN2,3,0.666871946317536,-0.15305337986562
DHX33,3,0.922727481100081,0.0476815333452825
RNF181,3,0.97933146357409,-0.047380063932304
TINF2,3,0.754859883060467,0.17448678026811
NSDHL,3,0.619562374478693,0.152489301613029
ZNF699,3,0.996716772792256,0.0350746903388007
SUOX,3,0.768116222685645,-0.197789908944951
PPEF1,3,0.419917914554015,-0.244806813789183
YIF1A,3,0.88728236546278,0.160682643984751
HINT2,3,0.731900792276261,-0.172172493519002
HMG20A,3,0.569578635547816,-0.554552638219801
MAPKBP1,3,0.180841124066134,0.93207219620954
DPP10,3,1.80424564177883e-11,147.893259163107
PET100,3,0.950716364435643,0.050982824068853
JPH3,3,0.991991503831588,0.0485647362907907
PKD2L2,3,0.733951206132379,0.15644910481109
ITIH2,3,1,1.51123916857511e-15
IQSEC2,3,0.647656480081023,-0.327193190442417
AC008074.1,3,0.999998417005631,0.00222959801390507
ABCA10,3,0.988258398007889,-0.027838856328435
BSDC1,3,0.999706810710431,0.0382520736173924
FAM35A,3,0.00328611474009632,-1.64897237108212
GATS,3,0.0905271332896604,1.3533058788676
PRRC2A,3,0.742436245979186,0.50089653895414
SFI1,3,0.891873278297269,0.20604391493701
SLC10A1,3,0.837056843281748,0.0733729326152782
SMIM18,3,0.447598160012512,0.0564397012627677
BAZ2A,3,0.720973146237474,0.536120080436802
NUMA1,3,0.993147391412868,0.153732422134825
TCF20,3,0.867539207021359,0.344818620686016
PLEKHM2,3,0.586042970883134,-0.549975522586805
FAAH2,3,0.157822416426925,-0.674647941974359
MDM4,3,0.915736760703971,-0.444011504878688
RAD9A,3,0.99369349130952,-0.147968993216084
MKL1,3,0.727001913677623,-0.658289749878544
SIN3B,3,0.542349665632728,-0.465951082811979
CD163L1,3,0.505938103569437,0.49978113274296
FAM151A,3,0.92540409772739,-0.0906141753695644
GATSL2,3,0.999988275962871,0.0133198176211144
HIATL1,3,0.999633454994685,-0.0247785535707911
ACTN4,3,0.80068158600627,-0.427541408050803
POMT1,3,0.999171051386819,-0.0475715565761518
PPP1R16B,3,0.998926259905281,-0.0178648042797309
AKAP8L,3,0.124567120612452,-1.08000845595584
BRD1,3,0.980352597610518,0.129899218094324
ZER1,3,0.998071207061735,-0.0917995631443214
CUL4B,3,0.982878386788999,0.0839977153253947
NFIC,3,0.997458713827168,-0.146139250478561
RP11-302B13.5,3,0.980571736375181,-0.0912054708593338
LENG8,3,0.919529044524558,-0.290122264821447
DDN,3,0.993205414213647,-0.0362785963153262
MAPK8IP3,3,0.181674339570006,-1.22011492368076
ABHD17A,3,0.00353594027613224,-0.959233962283965
CTIF,3,0.114483313335388,-1.77048631915396
GSR,3,0.998391969964578,0.0447287181506869
GPC1,3,0.999997108291563,0.0128577711494047
NACC1,3,0.00394657840425405,0.715028395929823
TYK2,3,0.20740730955084,0.483378393876712
MINPP1,3,0.998640162345526,-0.0200389826525977
SLC25A24,3,0.653124785459895,0.276611263078562
ABCA7,3,0.994452909426432,-0.0822356682266929
PLPPR2,3,0.00363414289513164,1.10321521888247
AHDC1,3,0.999985811679176,0.0177172755013539
ADCK5,3,0.904925054261999,-0.086400716078214
IKZF5,3,0.998961301264689,-0.0245716509103281
SNAPC4,3,0.989363808799834,0.0745302488285537
AGAP3,3,0.0232928218951817,1.34786268680541
KLHL21,3,0.193415186205572,-0.723184587355958
SMAD4,3,0.999243257167429,-0.0465973799254159
RIMS4,3,0.998202273802142,0.0116115452812742
LMF2,3,0.998551897499711,-0.0397592478361986
ZDHHC18,3,0.812856499676075,0.22005494977327
ELAVL3,3,0.100424209737089,-1.03071157720467
PABPC4,3,0.994596387109844,-0.0996892420864803
DAB2IP,3,0.185646152231346,-0.811360994168797
PTOV1,3,0.999847599271977,-0.0307887947773962
PCBP4,3,0.980185025403258,-0.179031877390658
MEPCE,3,0.425429006354094,-0.304761660403237
PHF2,3,0.981613608912416,-0.0890571971151347
PIDD1,3,0.779459006894899,-0.32223621170677
RPS6KA4,3,0.369181125299346,0.349789634988762
SLC25A41,3,0.494743178292144,-0.342233267277491
GNB2,3,0.841252811053055,0.354756522747163
MAP3K12,3,0.0480783479435759,0.962270937995725
NSMF,3,0.469797280376661,1.25630121436075
ZNF654,3,0.998095554217757,0.0266797816280071
CDC34,3,0.309622868141231,0.542020949754052
SEC61A1,3,0.869454349384166,0.445080039084079
SMARCD2,3,0.155758367476657,-0.723761007557516
CXXC5,3,0.514651175484716,0.607407105451733
LTBP3,3,0.960918931085396,0.382590708695226
TMEM47,3,0.934103441012819,0.366916065529411
TUBGCP6,3,0.269909215784654,0.601053124240606
ARAP1,3,0.361802058989108,-0.745913866260226
ZNF316,3,0.553088270670033,-0.384267677752657
BBC3,3,0.954898219672003,-0.0912066827618407
RP11-347C12.1,3,0.305706623770377,0.482679468676711
TMSB10,3,0.962199991499734,-0.171047418576481
PCSK1N,3,0.724477702436104,0.397802577988556
CALM1,3,0.985725881678377,0.324741358003232
TCEB2,3,0.986405300801504,-0.123877688959547
HSPA1A,3,1.73016934112979e-10,7.36081419879159
USMG5,3,0.791001164581915,0.331867275128059
RPL35A,3,0.953319498183788,-0.217408297233496
RPS24,3,0.251006548930497,0.994465721886841
RPS25,3,0.0759107063511603,1.40582032933218
RPL32,3,0.896721567853367,0.414120231082246
RPL23A,3,0.892424431200311,0.373820930864001
GAPDH,3,0.0041846984592383,4.43331739497711
RPS15,3,0.866092235919296,0.42524474823712
RPL31,3,0.95303045427645,0.305040279285702
MAMDC2,3,0.960665721326146,0.189515119918051
TOMM7,3,0.0326471907207351,1.22671653604975
PTMS,3,0.990942925664721,0.0886311007527978
RPL19,3,0.0807124404218577,0.988670807951905
HSPB1,3,9.40550526351558e-10,7.70806657736057
PCDH9,3,2.83824497238072e-09,-28.4578215815386
RPS23,3,0.99734665724006,0.0828283372565825
NACA2,3,0.0200103055720018,1.00005464410829
RPL11,3,0.123571012336607,0.905580755805873
RPS13,3,0.0201191374824464,1.12974145560311
TTC9B,3,0.999968905285209,-0.00629358447028275
RPS20,3,0.514159287567001,0.746891547675868
RPL27,3,0.992550231971069,0.0979224188823056
CHORDC1,3,0.955668428352906,-0.110861897043645
ATP6V0B,3,0.390756557861263,0.676087343450488
PNMAL1,3,0.999992415344306,-0.00482069205571334
RPL23,3,0.934016946601143,0.200321988570896
RPL38,3,0.612446676417001,0.550557747120654
GNAS,3,0.998615874979182,-0.112917825585062
RPL13,3,0.0373404010302227,1.39527176425879
TUBB4A,3,0.98204543439027,0.0897407005348498
CRYAB,3,1.80795378668108e-11,10.3230773834116
RPS11,3,0.389579886663699,0.816342705773655
FTL,3,0.365765803905746,2.66190981559146
ATP5EP2,3,0.99452285598504,0.0877156689315886
ACTB,3,0.100503294019659,1.78540948326546
NNAT,3,0.999195911783537,0.0077774051044751
CPE,3,0.220161653886176,3.98611542868126
C12orf57,3,0.517814145174282,0.415067019301423
MT3,3,0.999986492555775,0.0547548797970556
RPL34,3,0.994179253323079,0.111639375086851
RPLP1,3,0.0008911925481494,1.81670858872158
RPL7A,3,0.541415538405485,0.410774891162752
RPL37A,3,0.00597594291387871,1.47416039652961
C9orf16,3,0.35445531264195,0.45340299952496
UBL5,3,0.125434091207532,0.527778970679591
POLR2L,3,0.617184515356385,-0.268750618282292
TENM2,3,3.88360876790728e-09,-12.2200727011315
RPL27A,3,0.220795724168522,0.839590159572214
DNAJA1,3,0.937836034444912,0.193117280276758
LRPAP1,3,0.0226517595241759,1.02183518686698
SSU72,3,0.188968435243583,-0.803746044270869
RPL41,3,0.257144948890171,0.867252274699889
UCHL1,3,0.693660875023789,0.519413867409946
TCP1,3,0.995988301198401,-0.0645381577424874
MESP1,3,0.494345466755146,0.241136380185217
HOPX,3,0.998812997812098,-0.0864426529891835
SRSF7,3,0.952956187024442,0.193486145530065
ZNF365,3,0.942159136244769,-0.153708234826733
RPL35,3,0.994934460535022,0.111860538931805
C1QTNF4,3,0.0621607141207683,-0.629024183750461
SCOC,3,0.987248521462432,0.129385601837444
APLP1,3,0.990177249818537,-0.126892715091372
HERPUD1,3,0.636609310401229,-0.363434747786192
RPS5,3,0.92870282470612,-0.170899084724754
HSPA4,3,0.527401351862467,0.475390750510701
RPLP0,3,0.892016695306304,-0.213557526466064
UQCR11,3,0.237507359137811,-0.302473999424287
RPL13A,3,0.18282386457735,0.998330702720016
FAM200B,3,0.772938305139079,-0.444686786013694
GPR22,3,0.487102592822287,0.137729718753169
DNAJB1,3,0.248638554839445,1.06543440420559
ZNF706,3,0.0839818098278188,1.1349468637118
ASNA1,3,0.541511956456425,0.255780669034099
RPL30,3,0.00193850212109636,1.64049200601569
RPS3,3,0.800490920761514,0.296458899743763
C3orf14,3,0.996673542441352,-0.0646669212965619
ARF1,3,0.82308047483935,-0.311060903482085
RPL36,3,0.33866160671903,0.632445968868938
PFN1,3,0.866791480361384,0.214789096931503
MDH2,3,0.999568023052589,0.0135685568923327
MAP1B,3,1.03717920946211e-05,3.58326635639815
HSPA5,3,0.258228370582875,0.808815099055798
RPS18,3,0.967689531850019,0.143817760616214
SSTR2,3,0.479299072582345,0.185482014625024
FAM134A,3,0.717342195734741,0.413205346535106
RPS19BP1,3,0.847625127689623,0.246116177431955
B4GAT1,3,0.948996959281612,-0.220007933714025
SEC62,3,0.252992724379432,1.43476203613542
DUSP26,3,0.891214286907216,-0.0639503127806141
PEG10,3,0.830760427928427,-0.207471835861317
LY6E,3,0.24185866099867,0.443554431222122
RPL18A,3,0.999993454653826,0.00266529123706653
YWHAB,3,0.999989474451065,-0.0108348427623318
SERINC1,3,0.88978841347092,-0.329934512824177
TSPAN13,3,0.242482646961445,-0.449125513159787
TKT,3,0.99833553125431,0.0916453557813544
SARAF,3,0.604684432593387,0.901585961281159
PTMA,3,0.0637383639249213,1.65690219841787
ZNHIT1,3,0.981252085071492,-0.0699287583232435
UBE2QL1,3,0.513145520729905,0.212865401140299
PGRMC1,3,0.980989177530722,0.0764697482103035
GGACT,3,0.995976019755,0.0740916445939612
OOEP,3,0.625079482561335,0.394711702853115
FLOT1,3,0.143612720939225,0.986016878995072
PTGR1,3,0.754608263501805,-0.344907830385029
FKBP2,3,0.0640002214886168,1.34492858498784
RPS27L,3,0.999996771158451,-0.00762088827024043
PPM1K,3,0.0868634013240703,1.59043597260552
JUN,3,6.84481360480049e-11,3.64941455100956
PRR7,3,0.897352719308917,-0.144272176538654
RPL18,3,0.309366557775334,0.64575014291169
RPS2,3,0.931899632351497,0.189592008160637
CLU,3,4.92796525808359e-09,16.7469387224667
OST4,3,0.363481500015508,0.349865860464287
NLRP1,3,0.325119793444939,0.527840867644475
ENC1,3,0.255340735863502,-0.560788987941466
C15orf61,3,0.183991976692193,-0.189037940985496
SRP9,3,0.743602188591097,0.393348063742215
PNMA1,3,0.4671042337495,0.473925883622695
EEF2,3,0.242122010299892,-0.747256751349567
RPSA,3,0.141957647642103,0.716084764119032
DNAJC12,3,0.893788532684326,-0.117838636072957
MECOM,3,0.999380846400415,0.0418307837351388
APOD,3,0.867120194179443,0.228720779586867
RPS26,3,0.831039439668257,-0.183325338903603
ENO1,3,0.000813447925681277,2.8214615573086
UBL7,3,0.895334487023348,-0.106240871618216
SVBP,3,0.988660972597614,-0.0527539623833046
ATP5I,3,0.4061073026868,0.83696111287222
RPS17,3,0.822402770664304,0.224004110339229
PAFAH1B3,3,0.348152107182142,0.366290950035201
C19orf24,3,0.856859110371301,-0.205115023271944
RPS3A,3,0.670001131430728,0.233127983430178
PRDX6,3,0.00420935465371275,2.33031397823291
TMEM132A,3,0.443842906280304,-0.987592956035992
RPL5,3,0.998358768997651,0.0617692913033316
EIF1,3,0.229942107862101,1.05164217416686
TCEAL1,3,0.758026085585959,0.222639298601438
PDP1,3,0.326481837832458,-0.405445478185425
PNMA2,3,0.536247365595135,-0.394565883586714
ATP6V0D1,3,0.997362430242726,0.0584443462011497
SNCA,3,0.45483705240295,0.42041607044906
TBCB,3,0.553119097769811,0.324378042238353
C16orf13,3,0.995159061760709,0.0764879372140254
PPDPF,3,0.998111467263318,0.0571601426735957
EIF4G2,3,0.7511713829467,0.42993108685306
RPS16,3,0.168551599845398,0.700642772467556
POLR2I,3,0.101707881043154,0.307085523979284
CNRIP1,3,0.876202173690543,0.14763189214338
PNRC1,3,0.818965011869957,0.316621978526265
AGBL4,3,0.99934761848474,0.141858963732924
SRSF3,3,0.0356312071675954,1.29409684141328
CISD2,3,0.992273786761406,-0.0746809917313286
CLTB,3,0.97839276103608,-0.133551121848638
PPM1G,3,0.999989760765341,0.0186314536363597
CDK5,3,0.829840598956075,-0.110789995830297
PDCD5,3,0.36587240124847,-0.435901193099228
NAP1L2,3,0.846599334052572,0.102179312931866
PLCB1,3,1.81070713978215e-11,-12.5964429335683
PSAP,3,3.80545514846453e-05,5.67950421241504
CHMP3,3,0.997321580445054,-0.0294604269943705
NCOA7,3,0.998541854455686,0.0648509901935845
RPL28,3,0.524127351940524,0.657639004253025
HEXIM1,3,0.515904721792984,-0.234692584234011
MARCKS,3,0.623705110142967,-0.461765913275339
EEF1A1,3,7.09079154725956e-05,2.3567061483429
NR1D2,3,0.272413549251901,-0.870646029669965
USP46,3,0.235079620668933,0.701421647545841
CHGA,3,0.41411924226248,-0.302733718563123
FAM213A,3,0.60408279119915,-0.70019837912811
CEBPB,3,0.0681836377020361,0.871098268471565
RAB6B,3,0.744198783549792,0.443495827170606
TMEM59,3,0.232788915877801,0.892325021570298
HIST3H2A,3,1,1.95228376171224e-15
GUK1,3,0.967380021612346,0.207229175997535
NBEAL1,3,0.496814051412399,-0.902183864654975
ARL14EP,3,0.73467084671175,-0.226805788678468
NCL,3,0.999972146916047,-0.00959406984118472
SYT13,3,0.547117223787953,-0.299129267584807
LYSMD2,3,0.949435646923086,-0.121902001229211
MAPK1,3,0.0107032759107529,1.93465921040828
RPL4,3,0.565199632787735,0.462545380037093
MAP9,3,0.685234615600228,-0.367049043830584
PTGES3,3,0.212636299185717,0.975142553641873
KRT10,3,0.594692865017864,0.362481663767885
NDRG4,3,0.287704190195143,-1.05874800173736
NENF,3,0.991721352007242,0.0779008910293441
KLC1,3,0.775276152889067,0.56608994373342
NDUFA3,3,0.842460714099296,0.188321469765872
DAD1,3,0.815682537349936,0.297225969720867
C8orf59,3,0.0929555169280425,0.539038423533594
UBA1,3,0.995087441043425,0.12510877039406
SYP,3,0.289190633011828,-0.715772625816509
TMEM30A,3,0.998865441553644,0.0572056498648555
NRXN3,3,0.526863154805851,0.728756538653817
SNX10,3,0.993533557542817,0.0399586866060403
SUGT1,3,0.999999986793903,0.00108392252614986
TOMM22,3,0.999541067783872,0.0152603566440942
HPCAL4,3,0.665610873234691,0.226873781180636
SELT,3,0.950397708697354,0.201142632419165
QDPR,3,0.724261117620949,-0.318241333444701
SCRN1,3,0.363482464617683,0.865379200532779
DBI,3,0.0717903102107842,1.4307283438501
AMD1,3,0.315171920851645,-0.674140539032298
PRPF19,3,0.300856790637071,0.430845989199857
DIRAS2,3,0.395993782624538,-0.232258731730276
C14orf1,3,0.926094756365085,0.163141222361404
UBQLN2,3,0.612067774310197,0.329873272816506
GDE1,3,0.38668158048303,-0.310023960607879
IGFBP5,3,4.95955276846871e-10,2.30963461009579
UBA52,3,0.477860165122533,0.49455735559061
B4GALNT1,3,0.411373093686393,-0.34249509533041
PEA15,3,0.818902135730263,0.387368097343815
BAALC,3,0.809226154511564,-0.708754483339847
C1orf52,3,0.361077168844258,0.601403121608332
C4orf47,3,0.641135584237331,0.401116721614691
DNAJB6,3,0.986930651568523,0.180926177007044
THY1,3,0.736238217496325,-0.275125466320805
CLPTM1,3,0.599303139866383,-0.569660182405917
NDUFS7,3,0.949558994532858,0.163444854782409
MLF2,3,0.796716608061872,0.399252455338602
AK1,3,0.895314748666028,-0.293102536120689
OMG,3,0.206627394955433,-0.775003455922149
FKBP8,3,0.530937700128017,-0.51770956088469
RNF6,3,0.984507123442526,-0.0910251223562563
MYL6B,3,0.942443731489096,-0.125341272826183
SCG2,3,0.965538012309827,0.0514217466915588
ST13,3,0.915558388909805,0.325921048866112
NUDT3,3,0.937743243775884,-0.398135153458276
LPIN2,3,0.999969396767636,-0.0234043881659201
GABRA1,3,0.429847122396213,0.310733538629331
SYT5,3,0.368554527551156,0.156843112859283
VAPA,3,0.469962783571643,-0.907173806496661
TDRD9,3,0.999999878419683,-0.000688361146479299
ARL8B,3,0.664845099153366,0.487974467795892
TECR,3,0.322130266554171,-0.886656230726339
EPN1,3,0.412827605981823,-0.316773469513014
HNRNPA1,3,0.995445528567589,0.0849667759153251
CDC42,3,0.33389184365161,0.628328989147743
PNRC2,3,0.863883793381726,0.151576856452329
JTB,3,0.0248531098148417,1.1445447245348
VTI1B,3,0.804662583123913,-0.154355370388031
MRFAP1L1,3,0.785256398055897,-0.198553494414759
TRAPPC3,3,0.733353218168211,0.281584163816597
ZNF770,3,0.0424913354465388,0.901455713599254
SYT4,3,0.221127611017049,-0.227871290636708
RPL12,3,0.168870071595005,0.535881793211219
PPIB,3,0.698087328350153,0.357994774201581
PSMC4,3,0.263644243039966,-0.392245934671796
CLCN3,3,0.450989848635325,0.654447799600514
PRKAR1A,3,0.315053660418222,-0.667279013607483
COX17,3,0.414753945274703,0.319948159582852
NSG1,3,0.997506812069139,0.0188415718041646
CCT6A,3,0.280504179213757,-0.459116718672001
SFMBT2,3,0.0117601480516463,-3.22290245005367
AKR1B1,3,0.995892458300903,0.0488696892044871
PPP1CC,3,0.687481047423576,-0.4711066442948
ARHGAP5,3,0.308150117999802,-2.04077551453208
RSL1D1,3,0.988094138645567,-0.0509341985143009
EIF2AK2,3,0.03458174488765,1.01119430878317
WSB2,3,0.689336650116152,0.300735523300464
ARL2BP,3,0.789366528433976,0.238253446319836
NHSL2,3,0.285922437635068,0.473029650616622
RAC3,3,0.075704765967,0.425666654586406
TFPT,3,0.278156366919932,0.339900361009093
DCTN5,3,0.964139180120283,-0.149007872766068
C8orf46,3,0.958245524356271,0.203605188082172
UQCC2,3,0.780971786564539,-0.299208988330129
JADE2,3,0.144621180092655,0.407401043593415
ASIC2,3,0.99904258183036,-0.054209672197342
ARF4,3,0.377817302081179,0.537967856837946
LRRTM2,3,0.775846091996808,-0.174930494046973
DEK,3,0.817633126852071,0.293606908983201
ARHGDIA,3,0.93783494444748,0.16932956855714
VPS35,3,0.479424487238097,0.600451633651024
MRAS,3,0.999986878067463,-0.0334463062959021
C2orf88,3,0.839641785287487,0.234847723730061
PCBP2,3,0.962837024033921,0.242464503618109
CNTN5,3,0.320647309301006,0.649407681964981
MZT2A,3,0.8161404579468,0.264723306827718
UBE2N,3,0.864948721930784,-0.269452778416725
CYP39A1,3,0.0688265125251281,0.423611591799074
CMAS,3,0.62321063641967,0.289364033698643
SCAMP1,3,0.996889432844331,-0.0782625713460279
SHISA5,3,0.400914498550245,0.792846934680542
STIP1,3,0.975809291795863,-0.0973522738374728
SHISA4,3,0.648970820494388,-0.364964752011767
RGS7,3,0.00241634000404212,-3.83407998442007
IRF3,3,0.968146702007123,0.138879325829223
FAM174A,3,0.93328946979967,0.16725703522377
MAGEE1,3,0.884222757085177,-0.0841410213357833
TBPL1,3,0.749864861865942,-0.196361911312555
SCN3B,3,0.798113669190458,-0.158861014754661
ALKBH7,3,0.887725599334778,0.0852533830631323
OLFM1,3,0.957784240072169,-0.180121214377465
PHB2,3,0.99145901567711,0.0599450984487873
C1orf122,3,0.989669142653097,0.114897470622466
PSMA4,3,0.00673911055688503,0.968771134336875
TEX264,3,0.37462623398673,-0.507925210663798
